"281470975543900","281470975543936","DCH","US","United States of America","California","Cupertino","Apple Inc."
"281470980866182","281470980872688","DCH","US","United States of America","California","Cupertino","Apple Inc."
"281470985977856","281470985979903","DCH","US","United States of America","Washington","Seattle","Amazon Data Services NoVa"
"281470989508745","281470989508770","DCH","US","United States of America","Virginia","Ashburn","Amazon Data Services NoVa"
"281470991352883","281470991352883","SES","US","United States of America","Ohio","Columbus","Amazon Technologies Inc."
"281470991426572","281470991426572","SES","US","United States of America","Ohio","Columbus","Amazon Technologies Inc."
"281470991449235","281470991449241","DCH","US","United States of America","Ohio","Columbus","Amazon Technologies Inc."
"281470991476064","281470991476064","PUB","US","United States of America","Ohio","Columbus","Amazon Technologies Inc."
"281470991513897","281470991513897","SES","US","United States of America","Ohio","Columbus","Amazon Technologies Inc."
"281470991563381","281470991563381","SES","US","United States of America","Ohio","Columbus","Amazon Technologies Inc."
"281470992275127","281470992275265","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London","Amazon Data Services UK"
"281470992387607","281470992387607","VPN","GB","United Kingdom of Great Britain and Northern Ireland","England","London","Amazon Data Services UK"
"281470992549785","281470992549785","PUB","GB","United Kingdom of Great Britain and Northern Ireland","England","London","Amazon Data Services UK"
"281470992834943","281470992834943","PUB","SG","Singapore","Singapore","Singapore","Amazon Data Services Singapore"
"281470993002556","281470993002556","PUB","SG","Singapore","Singapore","Singapore","Amazon Technologies Inc."
"281470993086866","281470993086866","PUB","SG","Singapore","Singapore","Singapore","Amazon Data Services Singapore"
"281470993150450","281470993150451","DCH","SG","Singapore","Singapore","Singapore","Amazon Data Services Singapore"
"281470993982719","281470993984065","DCH","DE","Germany","Hessen","Frankfurt am Main","A100 ROW GmbH"
"281470994403841","281470994403854","DCH","HK","Hong Kong","Hong Kong","Hong Kong","Amazon Technologies Inc."
"281470994690126","281470994690126","PUB","HK","Hong Kong","Hong Kong","Hong Kong","Amazon Technologies Inc."
"281470994969782","281470994970451","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London","Amazon Data Services UK"
"281470995492845","281470995492845","PUB","JP","Japan","Tokyo","Tokyo","Amazon Data Services Japan"
"281470995769388","281470995769388","PUB","JP","Japan","Tokyo","Tokyo","Amazon Data Services Japan"
"281470995883162","281470995883362","DCH","DE","Germany","Hessen","Frankfurt am Main","A100 ROW GmbH"
"281470996082477","281470996082477","SES","US","United States of America","Ohio","Columbus","Amazon Technologies Inc."
"281470996120132","281470996120185","DCH","US","United States of America","Ohio","Columbus","Amazon Technologies Inc."
"281470996254608","281470996254636","DCH","US","United States of America","Ohio","Columbus","Amazon Technologies Inc."
"281470996286007","281470996286007","SES","US","United States of America","Ohio","Columbus","Amazon Technologies Inc."
"281470996305215","281470996305263","DCH","US","United States of America","Ohio","Columbus","Amazon Technologies Inc."
"281470996511137","281470996513620","DCH","DE","Germany","Hessen","Frankfurt am Main","A100 ROW GmbH"
"281470996825061","281470996825061","PUB","DE","Germany","Hessen","Frankfurt am Main","A100 ROW GmbH"
"281470997346322","281470997346601","DCH","US","United States of America","Virginia","Ashburn","Amazon Technologies Inc."
"281470997724024","281470997725189","DCH","US","United States of America","Virginia","Ashburn","Amazon Technologies Inc."
"281470997923229","281470997923236","DCH","US","United States of America","Ohio","Columbus","Amazon Technologies Inc."
"281470997968134","281470997968208","DCH","US","United States of America","Ohio","Columbus","Amazon Technologies Inc."
"281470998012874","281470998012951","DCH","US","United States of America","Ohio","Columbus","Amazon Technologies Inc."
"281470998058833","281470998058833","SES","US","United States of America","Ohio","Columbus","Amazon Technologies Inc."
"281470998106498","281470998106558","DCH","US","United States of America","Ohio","Columbus","Amazon Technologies Inc."
"281470998156131","281470998156131","SES","US","United States of America","Ohio","Columbus","Amazon Technologies Inc."
"281470998208152","281470998208152","SES","US","United States of America","Ohio","Columbus","Amazon Technologies Inc."
"281470998261904","281470998261945","DCH","US","United States of America","Ohio","Columbus","Amazon Technologies Inc."
"281470998303674","281470998303674","PUB","US","United States of America","Ohio","Columbus","Amazon Technologies Inc."
"281470998325932","281470998325940","DCH","US","United States of America","Ohio","Columbus","Amazon Technologies Inc."
"281470998353376","281470998353376","SES","US","United States of America","Ohio","Columbus","Amazon Technologies Inc."
"281470998402498","281470998402498","SES","US","United States of America","Ohio","Columbus","Amazon Technologies Inc."
"281470998438037","281470998438079","DCH","US","United States of America","Ohio","Columbus","Amazon Technologies Inc."
"281470998566785","281470998566798","DCH","US","United States of America","Ohio","Columbus","Amazon Technologies Inc."
"281470998678763","281470998678782","DCH","BR","Brazil","Sao Paulo","Sao Paulo","Amazon Technologies Inc."
"281470998812735","281470998812735","PUB","BR","Brazil","Sao Paulo","Sao Paulo","Amazon Technologies Inc."
"281470998974049","281470998974049","PUB","US","United States of America","Virginia","Ashburn","Amazon Technologies Inc."
"281470999272308","281470999272308","PUB","US","United States of America","Oregon","Portland","Amazon.com Inc."
"281470999451648","281470999452159","DCH","BE","Belgium","Brussels Hoofdstedelijk Gewest","Brussels","Amazon.com Inc."
"281471017469082","281471017469082","PUB","HK","Hong Kong","Hong Kong","Hong Kong","Microsoft Corporation"
"281471018785922","281471018785922","PUB","US","United States of America","Virginia","Boydton","Microsoft Corporation"
"281471019457024","281471019457279","DCH","US","United States of America","Virginia","Washington","Microsoft Corporation"
"281471020072000","281471020072063","DCH","US","United States of America","New York","Boston","Microsoft Corporation"
"281471021133339","281471021133339","PUB","AU","Australia","New South Wales","Sydney","Microsoft Corporation"
"281471022411803","281471022411887","DCH","JP","Japan","Tokyo","Tokyo","Microsoft Corporation"
"281471023308053","281471023308053","PUB","SE","Sweden","Gavleborgs lan","Gavle","Microsoft Corporation"
"281471024412040","281471024412040","PUB","GB","United Kingdom of Great Britain and Northern Ireland","England","London","Microsoft Corporation"
"281471025172603","281471025172603","PUB","US","United States of America","Virginia","Washington","Microsoft Corporation"
"281471026199040","281471026200063","DCH","IL","Israel","Tel Aviv","Tel Aviv","Microsoft Corporation"
"281471027804064","281471027804712","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","Microsoft Corporation"
"281471028396081","281471028396270","DCH","US","United States of America","Virginia","Washington","Microsoft Corporation"
"281471029542912","281471029543777","DCH","US","United States of America","Washington","Quincy","Microsoft Corporation"
"281471030109652","281471030109652","VPN","BR","Brazil","Sao Paulo","Campinas","Microsoft Corporation"
"281471030634605","281471030634862","DCH","CH","Switzerland","Zurich","Zurich","Microsoft Corporation"
"281471031081261","281471031081271","DCH","JP","Japan","Tokyo","Tokyo","Microsoft Corporation"
"281471031695789","281471031700395","DCH","IN","India","Maharashtra","Pune","Microsoft Corporation"
"281471032444746","281471032444930","DCH","US","United States of America","Virginia","Washington","Microsoft Corporation"
"281471032999677","281471032999715","DCH","HK","Hong Kong","Hong Kong","Hong Kong","Microsoft Corporation"
"281471034038944","281471034038944","PUB","HK","Hong Kong","Hong Kong","Hong Kong","Microsoft Corporation"
"281471068873443","281471068873463","DCH","US","United States of America","Washington","Tukwila","Leaseweb USA Inc."
"281471068976969","281471068976969","PUB","US","United States of America","Virginia","Ashburn","Amazon Data Services NoVa"
"281471069370624","281471069370879","DCH","US","United States of America","Delaware","Wilmington","Internet Utilities NA LLC"
"281471069402147","281471069402149","DCH","JP","Japan","Tokyo","Tokyo","Ace Data Centers II L.L.C."
"281471069426688","281471069426943","DCH","US","United States of America","Utah","Orem","Ace Data Centers II L.L.C."
"281471069448197","281471069448198","VPN","US","United States of America","California","Roseville","EGN Dedicated Servers - Asia Optimized"
"281471069732531","281471069732531","DCH","US","United States of America","Illinois","Chicago","Akamai Technologies Inc."
"281471070289920","281471070290943","DCH","JP","Japan","Tokyo","Tokyo","Akamai Technologies Inc."
"281471071030528","281471071030783","DCH","US","United States of America","Texas","Richardson","Akamai Technologies Inc."
"281471071687680","281471071687935","DCH","JP","Japan","Tokyo","Tokyo","Akamai Technologies Inc."
"281471072897280","281471072897791","DCH","US","United States of America","California","Los Angeles","Leaseweb USA Inc."
"281471072986402","281471072986402","VPN","US","United States of America","Arizona","Phoenix","Leaseweb USA Inc."
"281471073110528","281471073111039","DCH","US","United States of America","California","Los Angeles","Leaseweb USA Inc."
"281471073481217","281471073481217","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","Cisco WebEx LLC"
"281471073703120","281471073703127","DCH","US","United States of America","North Carolina","Fuquay-Varina","Reuben Talbott"
"281471073787400","281471073787407","DCH","US","United States of America","New York","Buffalo","VPS Ace"
"281471073798720","281471073798751","DCH","US","United States of America","Washington","Seattle","Solid Systems LLC"
"281471073808474","281471073808474","PUB","US","United States of America","California","Los Angeles","HostPapa"
"281471073824873","281471073824873","PUB","US","United States of America","New York","Buffalo","RackNerd LLC"
"281471073838708","281471073838708","PUB","US","United States of America","California","Los Angeles","Host Inc"
"281471073849380","281471073849380","PUB","US","United States of America","California","Los Angeles","RackNerd LLC"
"281471073861432","281471073861432","PUB","US","United States of America","California","Los Angeles","HostPapa"
"281471073873056","281471073873087","DCH","US","United States of America","Texas","Dallas","HostPapa"
"281471073893931","281471073893932","DCH","US","United States of America","California","Los Angeles","Sally Wang"
"281471073909047","281471073909059","DCH","US","United States of America","New York","Buffalo","HostPapa"
"281471074136842","281471074136886","DCH","HK","Hong Kong","Hong Kong","Hong Kong","Microsoft Corporation"
"281471074441975","281471074441975","PUB","US","United States of America","Virginia","Manassas","Leaseweb USA Inc."
"281471074541455","281471074541481","DCH","US","United States of America","New York","New York City","Leaseweb USA Inc."
"281471074622311","281471074622312","PUB","US","United States of America","Washington","Seattle","Leaseweb USA Inc."
"281471074708173","281471074708173","DCH","US","United States of America","Florida","Miami","Leaseweb USA Inc."
"281471074721181","281471074721190","DCH","US","United States of America","Illinois","Chicago","Leaseweb USA Inc."
"281471074816185","281471074816186","PUB","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","Servers.com B.V."
